Pos_1,Pos_2,Pos_3,Pos_4,Pos_5,Pos_6
0,-46.5075,-385.1954,0,262.9474,0
0,-46.9089,-386.7297,0,264.0816,0
0,-47.3126,-388.2651,0,265.2174,0
0,-47.7186,-389.8016,0,266.3549,0
0,-48.1269,-391.3392,0,267.494,0
0,-48.5376,-392.8779,0,268.6347,0
0,-48.9505,-394.4177,0,269.777,0
0,-49.3658,-395.9585,0,270.9209,0
0,-49.7834,-397.5003,0,272.0664,0
0,-50.2033,-399.0432,0,273.2135,0
0,-50.6256,-400.587,0,274.3622,0
0,-51.0502,-402.1318,0,275.5124,0
0,-51.4771,-403.6776,0,276.6641,0
0,-51.9064,-405.2243,0,277.8174,0
0,-52.338,-406.7719,0,278.9722,0
0,-52.7719,-408.3205,0,280.1285,0
0,-53.2083,-409.8699,0,281.2864,0
0,-53.6469,-411.4202,0,282.4457,0
0,-54.0879,-412.9713,0,283.6065,0
0,-54.5313,-414.5233,0,284.7688,0
0,-54.9771,-416.0761,0,285.9325,0
0,-55.4252,-417.6297,0,287.0977,0
0,-55.8757,-419.184,0,288.2644,0
0,-56.3285,-420.7392,0,289.4325,0
0,-56.7837,-422.295,0,290.602,0
0,-57.2413,-423.8516,0,291.7729,0
0,-57.7013,-425.4089,0,292.9453,0
0,-58.1636,-426.9669,0,294.119,0
0,-58.6284,-428.5256,0,295.2941,0
0,-59.0955,-430.0849,0,296.4706,0
0,-59.565,-431.6449,0,297.6484,0
0,-60.0369,-433.2055,0,298.8277,0
0,-60.5112,-434.7667,0,300.0082,0
0,-60.9879,-436.3285,0,301.1901,0
0,-61.4669,-437.8908,0,302.3733,0
0,-61.9484,-439.4537,0,303.5578,0
0,-62.4323,-441.0172,0,304.7437,0
0,-62.9186,-442.5811,0,305.9308,0
0,-63.4072,-444.1456,0,307.1192,0
0,-63.8983,-445.7106,0,308.3089,0
0,-64.3918,-447.276,0,309.4999,0
0,-64.8877,-448.8419,0,310.6921,0
0,-65.386,-450.4082,0,311.8855,0
0,-65.8868,-451.975,0,313.0802,0
0,-66.3899,-453.5421,0,314.2761,0
0,-66.8954,-455.1096,0,315.4733,0
0,-67.4034,-456.6775,0,316.6716,0
0,-67.9138,-458.2458,0,317.8712,0
0,-68.4266,-459.8144,0,319.0719,0
0,-68.9418,-461.3833,0,320.2738,0
0,-69.4595,-462.9525,0,321.4769,0
0,-69.9796,-464.5221,0,322.6811,0
0,-70.502,-466.0919,0,323.8865,0
0,-71.027,-467.6619,0,325.093,0
0,-71.5543,-469.2322,0,326.3006,0
0,-72.0841,-470.8027,0,327.5094,0
0,-72.6163,-472.3734,0,328.7192,0
0,-73.1509,-473.9444,0,329.9302,0
0,-73.688,-475.5155,0,331.1423,0
0,-74.2275,-477.0867,0,332.3554,0
0,-74.7694,-478.6582,0,333.5696,0
0,-75.3137,-480.2297,0,334.7849,0
0,-75.8605,-481.8014,0,336.0012,0
0,-76.4098,-483.3731,0,337.2186,0
0,-76.9614,-484.945,0,338.437,0
0,-77.5155,-486.5169,0,339.6564,0
0,-78.072,-488.0889,0,340.8768,0
0,-78.631,-489.6609,0,342.0983,0
0,-79.1924,-491.233,0,343.3207,0
0,-79.7562,-492.805,0,344.5441,0
0,-80.3225,-494.3771,0,345.7685,0
0,-80.8912,-495.9491,0,346.9939,0
0,-81.4623,-497.5211,0,348.2202,0
0,-82.0359,-499.0931,0,349.4475,0
0,-82.6119,-500.665,0,350.6757,0
0,-83.1903,-502.2368,0,351.9049,0
0,-83.7712,-503.8085,0,353.1349,0
0,-84.3545,-505.3802,0,354.3659,0
0,-84.9403,-506.9517,0,355.5978,0
0,-85.5285,-508.523,0,356.8305,0
0,-86.1191,-510.0943,0,358.0642,0
0,-86.7122,-511.6653,0,359.2987,0
0,-87.3077,-513.2362,0,360.5341,0
0,-87.9056,-514.8069,0,361.7704,0
0,-88.506,-516.3774,0,363.0075,0
0,-89.1088,-517.9477,0,364.2454,0
0,-89.714,-519.5177,0,365.4842,0
0,-90.3217,-521.0875,0,366.7238,0
0,-90.9318,-522.657,0,367.9642,0
0,-91.5443,-524.2263,0,369.2054,0
0,-92.1593,-525.7953,0,370.4475,0
0,-92.7767,-527.364,0,371.6903,0
0,-93.3965,-528.9323,0,372.9338,0
0,-94.0188,-530.5004,0,374.1782,0
0,-94.6435,-532.0681,0,375.4233,0
0,-95.2706,-533.6355,0,376.6692,0
0,-95.9001,-535.2025,0,377.9158,0
0,-96.5321,-536.7691,0,379.1631,0
0,-97.1665,-538.3353,0,380.4112,0
0,-97.8033,-539.9011,0,381.66,0
0,-98.4426,-541.4665,0,382.9095,0
0,-99.0842,-543.0315,0,384.1597,0
0,-99.7283,-544.5961,0,385.4107,0
0,-100.3748,-546.1602,0,386.6623,0
0,-101.0238,-547.7238,0,387.9145,0
0,-101.6751,-549.287,0,389.1675,0
0,-102.3289,-550.8497,0,390.4211,0
0,-102.9851,-552.4118,0,391.6753,0
0,-103.6437,-553.9735,0,392.9302,0
0,-104.3047,-555.5347,0,394.1858,0
0,-104.9681,-557.0953,0,395.442,0
0,-105.6339,-558.6553,0,396.6988,0
0,-106.3022,-560.2148,0,397.9562,0
0,-106.9728,-561.7738,0,399.2142,0
0,-107.6459,-563.3321,0,400.4728,0
0,-108.3214,-564.8899,0,401.732,0
0,-108.9992,-566.4471,0,402.9918,0
0,-109.6795,-568.0036,0,404.2522,0
0,-110.3622,-569.5595,0,405.5131,0
0,-111.0473,-571.1148,0,406.7746,0
0,-111.7347,-572.6695,0,408.0367,0
0,-112.4246,-574.2235,0,409.2993,0
0,-113.1169,-575.7768,0,410.5625,0
0,-113.8115,-577.3295,0,411.8261,0
0,-114.5086,-578.8814,0,413.0903,0
0,-115.208,-580.4327,0,414.3551,0
0,-115.9098,-581.9832,0,415.6203,0
0,-116.6141,-583.5331,0,416.886,0
0,-117.3207,-585.0822,0,418.1523,0
0,-118.0296,-586.6306,0,419.419,0
0,-118.741,-588.1782,0,420.6862,0
0,-119.4548,-589.725,0,421.9539,0
0,-120.1709,-591.2712,0,423.222,0
0,-120.8894,-592.8165,0,424.4906,0
0,-121.6103,-594.361,0,425.7597,0
0,-122.3335,-595.9048,0,427.0292,0
0,-123.0591,-597.4477,0,428.2992,0
0,-123.7871,-598.9898,0,429.5696,0
0,-124.5175,-600.5311,0,430.8404,0
0,-125.2502,-602.0716,0,432.1117,0
0,-125.9853,-603.6112,0,433.3833,0
0,-126.7227,-605.15,0,434.6554,0
0,-127.4626,-606.688,0,435.9279,0
0,-128.2047,-608.225,0,437.2008,0
0,-128.9493,-609.7612,0,438.4741,0
0,-129.6961,-611.2965,0,439.7477,0
0,-130.4454,-612.8309,0,441.0218,0
0,-131.197,-614.3645,0,442.2962,0
0,-131.9509,-615.8971,0,443.571,0
0,-132.7072,-617.4288,0,444.8461,0
0,-133.4658,-618.9595,0,446.1216,0
0,-134.2268,-620.4894,0,447.3975,0
0,-134.9901,-622.0183,0,448.6737,0
0,-135.7558,-623.5463,0,449.9503,0
0,-136.5237,-625.0733,0,451.2272,0
0,-137.2941,-626.5993,0,452.5044,0
0,-138.0667,-628.1244,0,453.7819,0
0,-138.8417,-629.6485,0,455.0598,0
0,-139.6191,-631.1717,0,456.3379,0
0,-140.3987,-632.6938,0,457.6164,0
0,-141.1807,-634.2149,0,458.8952,0
0,-141.965,-635.7351,0,460.1743,0
0,-142.7516,-637.2542,0,461.4537,0
0,-143.5406,-638.7724,0,462.7334,0
0,-144.3319,-640.2895,0,464.0133,0
0,-145.1254,-641.8056,0,465.2936,0
0,-145.9214,-643.3206,0,466.5741,0
0,-146.7196,-644.8346,0,467.8549,0
0,-147.5201,-646.3476,0,469.1359,0
0,-148.323,-647.8595,0,470.4172,0
0,-149.1281,-649.3704,0,471.6988,0
0,-149.9356,-650.8802,0,472.9806,0
0,-150.7453,-652.3889,0,474.2627,0
0,-151.5574,-653.8965,0,475.5451,0
0,-152.3718,-655.4031,0,476.8276,0
0,-153.1885,-656.9086,0,478.1104,0
0,-154.0074,-658.413,0,479.3935,0
0,-154.8287,-659.9164,0,480.6767,0
0,-155.6523,-661.4186,0,481.9602,0
0,-156.4781,-662.9197,0,483.244,0
0,-157.3063,-664.4197,0,484.5279,0
0,-158.1368,-665.9186,0,485.8121,0
0,-158.9695,-667.4164,0,487.0964,0
0,-159.8045,-668.9131,0,488.381,0
0,-160.6418,-670.4086,0,489.6658,0
0,-161.4815,-671.9031,0,490.9508,0
0,-162.3233,-673.3963,0,492.236,0
0,-163.1675,-674.8885,0,493.5214,0
0,-164.014,-676.3795,0,494.807,0
0,-164.8627,-677.8694,0,496.0927,0
0,-165.7137,-679.3581,0,497.3787,0
0,-166.567,-680.8457,0,498.6649,0
0,-167.4226,-682.3321,0,499.9512,0
0,-168.2805,-683.8174,0,501.2377,0
0,-169.1406,-685.3015,0,502.5244,0
0,-170.003,-686.7844,0,503.8113,0
0,-170.8677,-688.2662,0,505.0983,0
0,-171.7347,-689.7468,0,506.3856,0
0,-172.6039,-691.2262,0,507.673,0
0,-173.4754,-692.7045,0,508.9605,0
0,-174.3492,-694.1816,0,510.2483,0
0,-175.2252,-695.6575,0,511.5362,0
0,-176.1035,-697.1323,0,512.8242,0
0,-176.9841,-698.6058,0,514.1125,0
0,-177.867,-700.0782,0,515.4008,0
0,-178.7521,-701.5494,0,516.6894,0
0,-179.6395,-703.0194,0,517.9781,0
0,-180.5292,-704.4882,0,519.267,0
0,-181.4211,-705.9558,0,520.556,0
0,-182.3153,-707.4222,0,521.8452,0
0,-183.2117,-708.8875,0,523.1345,0
0,-184.1105,-710.3515,0,524.424,0
0,-185.0115,-711.8144,0,525.7136,0
0,-185.9147,-713.276,0,527.0034,0
0,-186.8203,-714.7365,0,528.2934,0
0,-187.7281,-716.1958,0,529.5835,0
0,-188.6381,-717.6538,0,530.8737,0
0,-189.5505,-719.1107,0,532.1641,0
0,-190.4651,-720.5664,0,533.4547,0
0,-191.3819,-722.0208,0,534.7453,0
0,-192.301,-723.4739,0,536.0361,0
0,-193.2223,-724.9258,0,537.327,0
0,-194.1459,-726.3766,0,538.618,0
0,-195.0718,-727.8261,0,539.9092,0
0,-195.9999,-729.2745,0,541.2005,0
0,-196.9303,-730.7216,0,542.492,0
0,-197.863,-732.1676,0,543.7837,0
0,-198.798,-733.6123,0,545.0755,0
0,-199.7352,-735.0558,0,546.3674,0
0,-200.6747,-736.4982,0,547.6595,0
0,-201.6164,-737.9393,0,548.9518,0
0,-202.5605,-739.3792,0,550.2442,0
0,-203.5068,-740.8179,0,551.5367,0
0,-204.4553,-742.2554,0,552.8294,0
0,-205.4062,-743.6917,0,554.1222,0
0,-206.3593,-745.1268,0,555.4152,0
0,-207.3146,-746.5607,0,556.7083,0
0,-208.2723,-747.9933,0,558.0015,0
0,-209.2322,-749.4247,0,559.2949,0
0,-210.1943,-750.8549,0,560.5884,0
0,-211.1588,-752.2839,0,561.8821,0
0,-212.1255,-753.7117,0,563.1758,0
0,-213.0944,-755.1382,0,564.4698,0
0,-214.0656,-756.5635,0,565.7638,0
0,-215.0391,-757.9876,0,567.058,0
0,-216.0148,-759.4104,0,568.3522,0
0,-216.9928,-760.832,0,569.6466,0
0,-217.973,-762.2523,0,570.9412,0
0,-218.9555,-763.6714,0,572.2358,0
0,-219.9402,-765.0893,0,573.5306,0
0,-220.9272,-766.5059,0,574.8254,0
0,-221.9164,-767.9212,0,576.1204,0
0,-222.9079,-769.3353,0,577.4154,0
0,-223.9016,-770.7481,0,578.7106,0
0,-224.8976,-772.1597,0,580.0059,0
0,-225.8957,-773.57,0,581.3012,0
0,-226.8962,-774.979,0,582.5967,0
0,-227.8988,-776.3868,0,583.8922,0
0,-228.9037,-777.7932,0,585.1879,0
0,-229.9108,-779.1984,0,586.4836,0
0,-230.9201,-780.6023,0,587.7793,0
0,-231.9317,-782.0049,0,589.0752,0
0,-232.9454,-783.4062,0,590.3711,0
0,-233.9614,-784.8062,0,591.6671,0
0,-234.9796,-786.2049,0,592.9632,0
0,-236,-787.6023,0,594.2593,0
0,-237.0226,-788.9984,0,595.5554,0
0,-238.0474,-790.3932,0,596.8516,0
0,-239.0744,-791.7866,0,598.1479,0
0,-240.1036,-793.1787,0,599.4442,0
0,-241.1349,-794.5695,0,600.7405,0
0,-242.1685,-795.9589,0,602.0368,0
0,-243.2042,-797.347,0,603.3332,0
0,-244.2422,-798.7338,0,604.6296,0
0,-245.2823,-800.1192,0,605.926,0
0,-246.3245,-801.5032,0,607.2225,0
0,-247.3689,-802.8859,0,608.5189,0
0,-248.4155,-804.2672,0,609.8153,0
0,-249.4643,-805.6472,0,611.1118,0
0,-250.5152,-807.0257,0,612.4082,0
0,-251.5682,-808.4029,0,613.7046,0
0,-252.6234,-809.7787,0,615.001,0
0,-253.6807,-811.1531,0,616.2973,0
0,-254.7402,-812.5261,0,617.5937,0
0,-255.8017,-813.8977,0,618.8899,0
0,-256.8654,-815.2679,0,620.1862,0
0,-257.9312,-816.6367,0,621.4824,0
0,-258.9992,-818.004,0,622.7785,0
0,-260.0692,-819.3699,0,624.0746,0
0,-261.1413,-820.7344,0,625.3706,0
0,-262.2155,-822.0974,0,626.6666,0
0,-263.2918,-823.459,0,627.9625,0
0,-264.3702,-824.8192,0,629.2582,0
0,-265.4506,-826.1779,0,630.5539,0
0,-266.5332,-827.5351,0,631.8495,0
0,-267.6178,-828.8908,0,633.145,0
0,-268.7044,-830.2451,0,634.4404,0
0,-269.7931,-831.5979,0,635.7356,0
0,-270.8838,-832.9492,0,637.0308,0
0,-271.9766,-834.299,0,638.3258,0
0,-273.0714,-835.6473,0,639.6207,0
0,-274.1682,-836.9941,0,640.9154,0
0,-275.2671,-838.3393,0,642.21,0
0,-276.3679,-839.6831,0,643.5044,0
0,-277.4708,-841.0253,0,644.7986,0
0,-278.5756,-842.366,0,646.0927,0
0,-279.6824,-843.7051,0,647.3866,0
0,-280.7912,-845.0427,0,648.6803,0
0,-281.902,-846.3788,0,649.9738,0
0,-283.0148,-847.7133,0,651.2671,0
0,-284.1294,-849.0462,0,652.5602,0
0,-285.2461,-850.3775,0,653.8531,0
0,-286.3647,-851.7072,0,655.1458,0
0,-287.4852,-853.0354,0,656.4382,0
0,-288.6076,-854.362,0,657.7304,0
0,-289.732,-855.6869,0,659.0223,0
0,-290.8582,-857.0103,0,660.314,0
0,-291.9864,-858.332,0,661.6054,0
0,-293.1164,-859.6521,0,662.8966,0
0,-294.2484,-860.9706,0,664.1875,0
0,-295.3822,-862.2874,0,665.478,0
0,-296.5178,-863.6026,0,666.7683,0
0,-297.6553,-864.9161,0,668.0583,0
0,-298.7947,-866.228,0,669.348,0
0,-299.9359,-867.5382,0,670.6373,0
0,-301.0789,-868.8467,0,671.9263,0
0,-302.2237,-870.1535,0,673.215,0
0,-303.3704,-871.4587,0,674.5034,0
0,-304.5188,-872.7621,0,675.7913,0
0,-305.669,-874.0639,0,677.079,0
0,-306.821,-875.3639,0,678.3662,0
0,-307.9748,-876.6622,0,679.6531,0
0,-309.1303,-877.9588,0,680.9395,0
0,-310.2876,-879.2537,0,682.2256,0
0,-311.4466,-880.5468,0,683.5113,0
0,-312.6073,-881.8381,0,684.7965,0
0,-313.7697,-883.1277,0,686.0814,0
0,-314.9339,-884.4156,0,687.3658,0
0,-316.0997,-885.7016,0,688.6497,0
0,-317.2672,-886.9859,0,689.9332,0
0,-318.4364,-888.2684,0,691.2162,0
0,-319.6073,-889.5491,0,692.4988,0
0,-320.7798,-890.828,0,693.7809,0
0,-321.9539,-892.1051,0,695.0625,0
0,-323.1297,-893.3804,0,696.3436,0
0,-324.3071,-894.6539,0,697.6241,0
0,-325.486,-895.9255,0,698.9042,0
0,-326.6666,-897.1952,0,700.1837,0
0,-327.8488,-898.4632,0,701.4627,0
0,-329.0325,-899.7292,0,702.7412,0
0,-330.2178,-900.9934,0,704.0191,0
0,-331.4046,-902.2558,0,705.2964,0
0,-332.5929,-903.5162,0,706.5732,0
0,-333.7828,-904.7748,0,707.8493,0
0,-334.9742,-906.0315,0,709.1249,0
0,-336.1671,-907.2863,0,710.3999,0
0,-337.3614,-908.5391,0,711.6742,0
0,-338.5572,-909.7901,0,712.948,0
0,-339.7545,-911.0391,0,714.221,0
0,-340.9532,-912.2862,0,715.4935,0
0,-342.1534,-913.5313,0,716.7653,0
0,-343.3549,-914.7745,0,718.0364,0
0,-344.5579,-916.0158,0,719.3068,0
0,-345.7623,-917.255,0,720.5766,0
0,-346.968,-918.4923,0,721.8456,0
0,-348.1751,-919.7277,0,723.114,0
0,-349.3835,-920.961,0,724.3816,0
0,-350.5933,-922.1924,0,725.6485,0
0,-351.8044,-923.4217,0,726.9147,0
0,-353.0168,-924.649,0,728.1801,0
0,-354.2305,-925.8743,0,729.4448,0
0,-355.4455,-927.0976,0,730.7087,0
0,-356.6618,-928.3189,0,731.9718,0
0,-357.8793,-929.5381,0,733.2341,0
0,-359.098,-930.7553,0,734.4956,0
0,-360.3179,-931.9704,0,735.7563,0
0,-361.5391,-933.1835,0,737.0162,0
0,-362.7615,-934.3944,0,738.2752,0
0,-363.985,-935.6033,0,739.5334,0
0,-365.2097,-936.8101,0,740.7908,0
0,-366.4355,-938.0149,0,742.0472,0
0,-367.6625,-939.2175,0,743.3028,0
0,-368.8906,-940.418,0,744.5575,0
0,-370.1198,-941.6164,0,745.8114,0
0,-371.3501,-942.8127,0,747.0642,0
0,-372.5814,-944.0068,0,748.3162,0
0,-373.8138,-945.1988,0,749.5673,0
0,-375.0473,-946.3887,0,750.8174,0
0,-376.2818,-947.5764,0,752.0665,0
0,-377.5172,-948.7619,0,753.3147,0
0,-378.7537,-949.9453,0,754.5619,0
0,-379.9912,-951.1264,0,755.8081,0
0,-381.2296,-952.3055,0,757.0533,0
0,-382.4689,-953.4823,0,758.2976,0
0,-383.7092,-954.6569,0,759.5407,0
0,-384.9504,-955.8293,0,760.7829,0
0,-386.1925,-956.9995,0,762.024,0
0,-387.4355,-958.1675,0,763.2641,0
0,-388.6793,-959.3332,0,764.503,0
0,-389.924,-960.4967,0,765.741,0
0,-391.1695,-961.658,0,766.9778,0
0,-392.4158,-962.817,0,768.2135,0
0,-393.6629,-963.9738,0,769.4481,0
0,-394.9108,-965.1283,0,770.6816,0
0,-396.1594,-966.2805,0,771.9139,0
0,-397.4088,-967.4305,0,773.1451,0
0,-398.6589,-968.5781,0,774.3752,0
0,-399.9097,-969.7235,0,775.6041,0
0,-401.1612,-970.8666,0,776.8317,0
0,-402.4134,-972.0073,0,778.0582,0
0,-403.6662,-973.1458,0,779.2835,0
0,-404.9197,-974.2819,0,780.5076,0
0,-406.1738,-975.4157,0,781.7305,0
0,-407.4285,-976.5472,0,782.9521,0
0,-408.6838,-977.6763,0,784.1725,0
0,-409.9396,-978.8031,0,785.3916,0
0,-411.196,-979.9275,0,786.6094,0
0,-412.453,-981.0496,0,787.8259,0
0,-413.7104,-982.1692,0,789.0412,0
0,-414.9683,-983.2866,0,790.2551,0
0,-416.2267,-984.4015,0,791.4677,0
0,-417.4856,-985.514,0,792.679,0
0,-418.7449,-986.6242,0,793.889,0
0,-420.0046,-987.7319,0,795.0976,0
0,-421.2647,-988.8372,0,796.3048,0
0,-422.5252,-989.9402,0,797.5106,0
0,-423.7861,-991.0406,0,798.7151,0
0,-425.0473,-992.1387,0,799.9181,0
0,-426.3088,-993.2343,0,801.1198,0
0,-427.5706,-994.3275,0,802.32,0
0,-428.8328,-995.4183,0,803.5187,0
0,-430.0952,-996.5065,0,804.7161,0
0,-431.3578,-997.5924,0,805.9119,0
0,-432.6207,-998.6757,0,807.1063,0
0,-433.8837,-999.7566,0,808.2992,0
0,-435.147,-1000.835,0,809.4906,0
0,-436.4104,-1001.9109,0,810.6805,0
0,-437.674,-1002.9843,0,811.8689,0
0,-438.9378,-1004.0553,0,813.0558,0
0,-440.2016,-1005.1237,0,814.2411,0
0,-441.4655,-1006.1896,0,815.4248,0
0,-442.7295,-1007.253,0,816.607,0
0,-443.9936,-1008.3138,0,817.7876,0
0,-445.2577,-1009.3722,0,818.9666,0
0,-446.5218,-1010.428,0,820.144,0
0,-447.7858,-1011.4813,0,821.3198,0
0,-449.0499,-1012.532,0,822.494,0
0,-450.3139,-1013.5801,0,823.6666,0
0,-451.5779,-1014.6257,0,824.8374,0
0,-452.8417,-1015.6688,0,826.0067,0
0,-454.1055,-1016.7093,0,827.1742,0
0,-455.3691,-1017.7472,0,828.3401,0
0,-456.6326,-1018.7825,0,829.5043,0
0,-457.8959,-1019.8152,0,830.6667,0
0,-459.159,-1020.8454,0,831.8275,0
0,-460.4219,-1021.8729,0,832.9865,0
0,-461.6846,-1022.8978,0,834.1438,0
0,-462.947,-1023.9202,0,835.2993,0
0,-464.2092,-1024.9399,0,836.453,0
0,-465.4711,-1025.957,0,837.605,0
0,-466.7326,-1026.9715,0,838.7552,0
0,-467.9938,-1027.9833,0,839.9036,0
0,-469.2547,-1028.9925,0,841.0502,0
0,-470.5152,-1029.9991,0,842.1949,0
0,-471.7753,-1031.003,0,843.3378,0
0,-473.035,-1032.0043,0,844.4789,0
0,-474.2942,-1033.0029,0,845.6181,0
0,-475.553,-1033.9989,0,846.7554,0
0,-476.8113,-1034.9922,0,847.8909,0
0,-478.0691,-1035.9828,0,849.0244,0
0,-479.3264,-1036.9708,0,850.1561,0
0,-480.5831,-1037.9561,0,851.2858,0
0,-481.8393,-1038.9387,0,852.4136,0
0,-483.0948,-1039.9186,0,853.5395,0
0,-484.3498,-1040.8958,0,854.6634,0
0,-485.6042,-1041.8703,0,855.7853,0
0,-486.8579,-1042.8421,0,856.9053,0
0,-488.1109,-1043.8112,0,858.0233,0
0,-489.3633,-1044.7776,0,859.1393,0
0,-490.6149,-1045.7413,0,860.2533,0
0,-491.8658,-1046.7023,0,861.3653,0
0,-493.116,-1047.6605,0,862.4752,0
0,-494.3653,-1048.616,0,863.5831,0
0,-495.6139,-1049.5688,0,864.689,0
0,-496.8617,-1050.5188,0,865.7927,0
0,-498.1086,-1051.4661,0,866.8944,0
0,-499.3546,-1052.4107,0,867.9941,0
0,-500.5998,-1053.3525,0,869.0916,0
0,-501.844,-1054.2916,0,870.187,0
0,-503.0874,-1055.2279,0,871.2803,0
0,-504.3298,-1056.1614,0,872.3714,0
0,-505.5712,-1057.0922,0,873.4605,0
0,-506.8116,-1058.0202,0,874.5473,0
0,-508.0511,-1058.9454,0,875.632,0
0,-509.2894,-1059.8679,0,876.7146,0
0,-510.5268,-1060.7875,0,877.7949,0
0,-511.763,-1061.7044,0,878.873,0
0,-512.9982,-1062.6185,0,879.949,0
0,-514.2322,-1063.5299,0,881.0227,0
0,-515.4651,-1064.4384,0,882.0942,0
0,-516.6969,-1065.3441,0,883.1634,0
0,-517.9274,-1066.247,0,884.2304,0
0,-519.1568,-1067.1472,0,885.2952,0
0,-520.3849,-1068.0445,0,886.3576,0
0,-521.6118,-1068.939,0,887.4178,0
0,-522.8374,-1069.8307,0,888.4757,0
0,-524.0617,-1070.7196,0,889.5313,0
0,-525.2847,-1071.6056,0,890.5845,0
0,-526.5064,-1072.4889,0,891.6355,0
0,-527.7267,-1073.3693,0,892.6841,0
0,-528.9457,-1074.2469,0,893.7304,0
0,-530.1632,-1075.1217,0,894.7743,0
0,-531.3794,-1075.9936,0,895.8158,0
0,-532.5941,-1076.8627,0,896.855,0
0,-533.8073,-1077.7289,0,897.8917,0
0,-535.019,-1078.5924,0,898.9261,0
0,-536.2293,-1079.4529,0,899.9581,0
0,-537.438,-1080.3106,0,900.9877,0
0,-538.6452,-1081.1655,0,902.0148,0
0,-539.8508,-1082.0176,0,903.0395,0
0,-541.0548,-1082.8667,0,904.0617,0
0,-542.2572,-1083.713,0,905.0815,0
0,-543.458,-1084.5565,0,906.0988,0
0,-544.6571,-1085.3971,0,907.1137,0
0,-545.8545,-1086.2349,0,908.126,0
0,-547.0503,-1087.0697,0,909.1359,0
0,-548.2443,-1087.9017,0,910.1432,0
0,-549.4366,-1088.7309,0,911.1481,0
0,-550.6272,-1089.5572,0,912.1504,0
0,-551.816,-1090.3806,0,913.1502,0
0,-553.0029,-1091.2011,0,914.1474,0
0,-554.1881,-1092.0188,0,915.1421,0
0,-555.3714,-1092.8335,0,916.1342,0
0,-556.5529,-1093.6454,0,917.1237,0
0,-557.7324,-1094.4545,0,918.1107,0
0,-558.9101,-1095.2606,0,919.0951,0
0,-560.0858,-1096.0639,0,920.0769,0
0,-561.2596,-1096.8642,0,921.056,0
0,-562.4315,-1097.6617,0,922.0326,0
0,-563.6013,-1098.4563,0,923.0065,0
0,-564.7692,-1099.248,0,923.9778,0
0,-565.935,-1100.0369,0,924.9464,0
0,-567.0988,-1100.8228,0,925.9124,0
0,-568.2605,-1101.6059,0,926.8757,0
0,-569.4202,-1102.386,0,927.8363,0
0,-570.5777,-1103.1633,0,928.7943,0
0,-571.7331,-1103.9376,0,929.7496,0
0,-572.8864,-1104.7091,0,930.7021,0
0,-574.0374,-1105.4777,0,931.652,0
0,-575.1864,-1106.2434,0,932.5992,0
0,-576.3331,-1107.0062,0,933.5436,0
0,-577.4775,-1107.766,0,934.4853,0
0,-578.6198,-1108.523,0,935.4243,0
0,-579.7597,-1109.2771,0,936.3605,0
0,-580.8974,-1110.0283,0,937.294,0
0,-582.0328,-1110.7766,0,938.2247,0
0,-583.1659,-1111.522,0,939.1526,0
0,-584.2966,-1112.2645,0,940.0777,0
0,-585.4249,-1113.0041,0,941.0001,0
0,-586.5509,-1113.7408,0,941.9196,0
0,-587.6745,-1114.4745,0,942.8364,0
0,-588.7957,-1115.2054,0,943.7503,0
0,-589.9144,-1115.9334,0,944.6615,0
0,-591.0307,-1116.6585,0,945.5698,0
0,-592.1445,-1117.3807,0,946.4752,0
0,-593.2558,-1118.1,0,947.3779,0
0,-594.3645,-1118.8164,0,948.2776,0
0,-595.4708,-1119.5299,0,949.1746,0
0,-596.5745,-1120.2404,0,950.0686,0
0,-597.6757,-1120.9481,0,950.9598,0
0,-598.7742,-1121.6529,0,951.8481,0
0,-599.8702,-1122.3548,0,952.7336,0
0,-600.9635,-1123.0538,0,953.6161,0
0,-602.0542,-1123.7499,0,954.4958,0
0,-603.1422,-1124.4431,0,955.3725,0
0,-604.2276,-1125.1334,0,956.2463,0
0,-605.3103,-1125.8208,0,957.1172,0
0,-606.3902,-1126.5053,0,957.9852,0
0,-607.4675,-1127.1869,0,958.8503,0
0,-608.542,-1127.8657,0,959.7124,0
0,-609.6137,-1128.5415,0,960.5716,0
0,-610.6826,-1129.2144,0,961.4278,0
0,-611.7488,-1129.8845,0,962.2811,0
0,-612.8121,-1130.5517,0,963.1314,0
0,-613.8726,-1131.216,0,963.9787,0
0,-614.9303,-1131.8773,0,964.8231,0
0,-615.9851,-1132.5359,0,965.6645,0
0,-617.037,-1133.1915,0,966.5029,0
0,-618.086,-1133.8442,0,967.3383,0
0,-619.1321,-1134.4941,0,968.1707,0
0,-620.1753,-1135.1411,0,969.0001,0
0,-621.2155,-1135.7852,0,969.8265,0
0,-622.2528,-1136.4265,0,970.6499,0
0,-623.2871,-1137.0648,0,971.4703,0
0,-624.3184,-1137.7003,0,972.2876,0
0,-625.3467,-1138.333,0,973.102,0
0,-626.372,-1138.9627,0,973.9132,0
0,-627.3942,-1139.5896,0,974.7215,0
0,-628.4134,-1140.2136,0,975.5267,0
0,-629.4295,-1140.8348,0,976.3289,0
0,-630.4426,-1141.4531,0,977.128,0
0,-631.4525,-1142.0686,0,977.924,0
0,-632.4593,-1142.6812,0,978.717,0
0,-633.463,-1143.2909,0,979.507,0
0,-634.4635,-1143.8978,0,980.2938,0
0,-635.4609,-1144.5019,0,981.0776,0
0,-636.4552,-1145.1031,0,981.8583,0
