Pos_1,Pos_2,Pos_3,Pos_4,Pos_5,Pos_6
0,460.1682,247.8146,-0,-49.5778,0
0,461.707,248.2899,-0,-49.737,0
0,463.2473,248.7641,-0,-49.8962,0
0,464.789,249.2372,-0,-50.0556,0
0,466.3322,249.709,-0,-50.2152,0
0,467.8768,250.1798,-0,-50.3749,0
0,469.4228,250.6493,-0,-50.5348,0
0,470.9703,251.1178,-0,-50.6948,0
0,472.5192,251.585,-0,-50.855,0
0,474.0695,252.0512,-0,-51.0154,0
0,475.6212,252.5161,-0,-51.1759,0
0,477.1744,252.9799,-0,-51.3365,0
0,478.729,253.4426,-0,-51.4973,0
0,480.2851,253.9041,-0,-51.6583,0
0,481.8425,254.3645,-0,-51.8194,0
0,483.4014,254.8237,-0,-51.9807,0
0,484.9618,255.2818,-0,-52.1421,0
0,486.5235,255.7387,-0,-52.3037,0
0,488.0867,256.1944,-0,-52.4655,0
0,489.6513,256.649,-0,-52.6274,0
0,491.2173,257.1025,-0,-52.7895,0
0,492.7848,257.5547,-0,-52.9517,0
0,494.3536,258.0059,-0,-53.1141,0
0,495.9239,258.4559,-0,-53.2767,0
0,497.4956,258.9047,-0,-53.4394,0
0,499.0688,259.3524,-0,-53.6022,0
0,500.6433,259.7989,-0,-53.7653,0
0,502.2193,260.2443,-0,-53.9285,0
0,503.7967,260.6885,-0,-54.0918,0
0,505.3756,261.1315,-0,-54.2553,0
0,506.9558,261.5734,-0,-54.419,0
0,508.5375,262.0142,-0,-54.5828,0
0,510.1206,262.4538,-0,-54.7468,0
0,511.7051,262.8922,-0,-54.911,0
0,513.291,263.3295,-0,-55.0753,0
0,514.8783,263.7656,-0,-55.2398,0
0,516.4671,264.2006,-0,-55.4045,0
0,518.0572,264.6344,-0,-55.5693,0
0,519.6488,265.0671,-0,-55.7343,0
0,521.2418,265.4986,-0,-55.8994,0
0,522.8362,265.929,-0,-56.0647,0
0,524.432,266.3582,-0,-56.2302,0
0,526.0293,266.7862,-0,-56.3958,0
0,527.6279,267.2131,-0,-56.5616,0
0,529.228,267.6388,-0,-56.7276,0
0,530.8295,268.0634,-0,-56.8938,0
0,532.4323,268.4868,-0,-57.0601,0
0,534.0366,268.909,-0,-57.2265,0
0,535.6423,269.3301,-0,-57.3932,0
0,537.2494,269.7501,-0,-57.56,0
0,538.858,270.1689,-0,-57.727,0
0,540.4679,270.5865,-0,-57.8941,0
0,542.0792,271.003,-0,-58.0614,0
0,543.692,271.4183,-0,-58.2289,0
0,545.3061,271.8324,-0,-58.3966,0
0,546.9217,272.2454,-0,-58.5644,0
0,548.5386,272.6573,-0,-58.7324,0
0,550.157,273.068,-0,-58.9005,0
0,551.7767,273.4775,-0,-59.0689,0
0,553.3979,273.8858,-0,-59.2374,0
0,555.0205,274.2931,-0,-59.406,0
0,556.6445,274.6991,-0,-59.5749,0
0,558.2698,275.104,-0,-59.7439,0
0,559.8966,275.5077,-0,-59.9131,0
0,561.5248,275.9103,-0,-60.0825,0
0,563.1544,276.3117,-0,-60.252,0
0,564.7853,276.7119,-0,-60.4217,0
0,566.4177,277.111,-0,-60.5916,0
0,568.0515,277.509,-0,-60.7616,0
0,569.6866,277.9057,-0,-60.9319,0
0,571.3232,278.3013,-0,-61.1023,0
0,572.9612,278.6958,-0,-61.2728,0
0,574.6005,279.0891,-0,-61.4436,0
0,576.2413,279.4812,-0,-61.6145,0
0,577.8834,279.8722,-0,-61.7856,0
0,579.527,280.262,-0,-61.9569,0
0,581.1719,280.6506,-0,-62.1284,0
0,582.8182,281.0381,-0,-62.3,0
0,584.466,281.4244,-0,-62.4718,0
0,586.1151,281.8096,-0,-62.6438,0
0,587.7656,282.1936,-0,-62.816,0
0,589.4175,282.5764,-0,-62.9883,0
0,591.0707,282.9581,-0,-63.1608,0
0,592.7254,283.3386,-0,-63.3336,0
0,594.3815,283.718,-0,-63.5064,0
0,596.0389,284.0962,-0,-63.6795,0
0,597.6977,284.4732,-0,-63.8527,0
0,599.358,284.849,-0,-64.0262,0
0,601.0196,285.2237,-0,-64.1998,0
0,602.6826,285.5973,-0,-64.3735,0
0,604.3469,285.9697,-0,-64.5475,0
0,606.0127,286.3409,-0,-64.7216,0
0,607.6798,286.7109,-0,-64.896,0
0,609.3484,287.0798,-0,-65.0705,0
0,611.0183,287.4475,-0,-65.2452,0
0,612.6896,287.8141,-0,-65.42,0
0,614.3622,288.1795,-0,-65.5951,0
0,616.0363,288.5437,-0,-65.7703,0
0,617.7117,288.9068,-0,-65.9458,0
0,619.3885,289.2687,-0,-66.1214,0
0,621.0667,289.6294,-0,-66.2972,0
0,622.7463,289.989,-0,-66.4731,0
0,624.4273,290.3474,-0,-66.6493,0
0,626.1096,290.7046,-0,-66.8257,0
0,627.7933,291.0607,-0,-67.0022,0
0,629.4784,291.4156,-0,-67.1789,0
0,631.1648,291.7694,-0,-67.3558,0
0,632.8526,292.1219,-0,-67.5329,0
0,634.5418,292.4733,-0,-67.7102,0
0,636.2324,292.8236,-0,-67.8877,0
0,637.9244,293.1727,-0,-68.0653,0
0,639.6177,293.5206,-0,-68.2432,0
0,641.3124,293.8673,-0,-68.4212,0
0,643.0084,294.2129,-0,-68.5994,0
0,644.7059,294.5573,-0,-68.7778,0
0,646.4047,294.9006,-0,-68.9564,0
0,648.1048,295.2427,-0,-69.1352,0
0,649.8064,295.5836,-0,-69.3142,0
0,651.5093,295.9233,-0,-69.4934,0
0,653.2136,296.2619,-0,-69.6728,0
0,654.9192,296.5993,-0,-69.8523,0
0,656.6262,296.9355,-0,-70.0321,0
0,658.3346,297.2706,-0,-70.212,0
0,660.0443,297.6045,-0,-70.3921,0
0,661.7554,297.9373,-0,-70.5725,0
0,663.4679,298.2688,-0,-70.753,0
0,665.1817,298.5992,-0,-70.9337,0
0,666.8969,298.9285,-0,-71.1146,0
0,668.6134,299.2565,-0,-71.2957,0
0,670.3313,299.5834,-0,-71.477,0
0,672.0506,299.9092,-0,-71.6585,0
0,673.7712,300.2337,-0,-71.8402,0
0,675.4932,300.5571,-0,-72.022,0
0,677.2166,300.8793,-0,-72.2041,0
0,678.9413,301.2004,-0,-72.3864,0
0,680.6673,301.5202,-0,-72.5689,0
0,682.3947,301.8389,-0,-72.7515,0
0,684.1235,302.1565,-0,-72.9344,0
0,685.8536,302.4728,-0,-73.1175,0
0,687.5851,302.788,-0,-73.3007,0
0,689.318,303.1021,-0,-73.4842,0
0,691.0522,303.4149,-0,-73.6678,0
0,692.7877,303.7266,-0,-73.8517,0
0,694.5246,304.0371,-0,-74.0357,0
0,696.2628,304.3464,-0,-74.22,0
0,698.0024,304.6546,-0,-74.4045,0
0,699.7434,304.9616,-0,-74.5891,0
0,701.4857,305.2674,-0,-74.774,0
0,703.2293,305.5721,-0,-74.959,0
0,704.9743,305.8756,-0,-75.1443,0
0,706.7206,306.1779,-0,-75.3298,0
0,708.4683,306.479,-0,-75.5154,0
0,710.2173,306.779,-0,-75.7013,0
0,711.9677,307.0778,-0,-75.8874,0
0,713.7194,307.3754,-0,-76.0736,0
0,715.4725,307.6718,-0,-76.2601,0
0,717.2269,307.9671,-0,-76.4468,0
0,718.9827,308.2612,-0,-76.6337,0
0,720.7397,308.5541,-0,-76.8208,0
0,722.4982,308.8459,-0,-77.0081,0
0,724.258,309.1364,-0,-77.1956,0
0,726.0191,309.4258,-0,-77.3833,0
0,727.7815,309.7141,-0,-77.5712,0
0,729.5453,310.0011,-0,-77.7593,0
0,731.3104,310.287,-0,-77.9477,0
0,733.0769,310.5717,-0,-78.1362,0
0,734.8447,310.8552,-0,-78.325,0
0,736.6138,311.1376,-0,-78.5139,0
0,738.3843,311.4187,-0,-78.7031,0
0,740.1561,311.6987,-0,-78.8925,0
0,741.9293,311.9776,-0,-79.082,0
0,743.7038,312.2552,-0,-79.2718,0
0,745.4796,312.5317,-0,-79.4618,0
0,747.2567,312.807,-0,-79.6521,0
0,749.0352,313.0811,-0,-79.8425,0
0,750.815,313.354,-0,-80.0331,0
0,752.5961,313.6258,-0,-80.224,0
0,754.3786,313.8964,-0,-80.415,0
0,756.1624,314.1658,-0,-80.6063,0
0,757.9475,314.4341,-0,-80.7978,0
0,759.7339,314.7011,-0,-80.9895,0
0,761.5217,314.967,-0,-81.1814,0
0,763.3108,315.2317,-0,-81.3735,0
0,765.1012,315.4952,-0,-81.5659,0
0,766.893,315.7576,-0,-81.7584,0
0,768.6861,316.0188,-0,-81.9512,0
0,770.4805,316.2788,-0,-82.1442,0
0,772.2762,316.5376,-0,-82.3374,0
0,774.0732,316.7952,-0,-82.5308,0
0,775.8716,317.0517,-0,-82.7244,0
0,777.6713,317.3069,-0,-82.9183,0
0,779.4723,317.561,-0,-83.1123,0
0,781.2746,317.814,-0,-83.3066,0
0,783.0782,318.0657,-0,-83.5011,0
0,784.8832,318.3163,-0,-83.6959,0
0,786.6895,318.5656,-0,-83.8908,0
0,788.497,318.8138,-0,-84.086,0
0,790.306,319.0609,-0,-84.2813,0
0,792.1162,319.3067,-0,-84.4769,0
0,793.9277,319.5514,-0,-84.6728,0
0,795.7406,319.7949,-0,-84.8688,0
0,797.5547,320.0372,-0,-85.0651,0
0,799.3702,320.2783,-0,-85.2616,0
0,801.187,320.5182,-0,-85.4583,0
0,803.0051,320.757,-0,-85.6552,0
0,804.8245,320.9945,-0,-85.8523,0
0,806.6452,321.2309,-0,-86.0497,0
0,808.4672,321.4662,-0,-86.2473,0
0,810.2906,321.7002,-0,-86.4451,0
0,812.1152,321.933,-0,-86.6432,0
0,813.9412,322.1647,-0,-86.8415,0
0,815.7684,322.3952,-0,-87.04,0
0,817.597,322.6245,-0,-87.2387,0
0,819.4268,322.8526,-0,-87.4376,0
0,821.258,323.0795,-0,-87.6368,0
0,823.0905,323.3053,-0,-87.8362,0
0,824.9242,323.5299,-0,-88.0358,0
0,826.7593,323.7533,-0,-88.2357,0
0,828.5957,323.9755,-0,-88.4358,0
0,830.4334,324.1965,-0,-88.6361,0
0,832.2723,324.4163,-0,-88.8366,0
0,834.1126,324.635,-0,-89.0374,0
0,835.9542,324.8524,-0,-89.2384,0
0,837.7971,325.0687,-0,-89.4396,0
0,839.6412,325.2838,-0,-89.6411,0
0,841.4867,325.4977,-0,-89.8427,0
0,843.3335,325.7105,-0,-90.0447,0
0,845.1815,325.922,-0,-90.2468,0
0,847.0309,326.1324,-0,-90.4492,0
0,848.8815,326.3415,-0,-90.6518,0
0,850.7334,326.5495,-0,-90.8547,0
0,852.5867,326.7563,-0,-91.0577,0
0,854.4412,326.962,-0,-91.261,0
0,856.297,327.1664,-0,-91.4646,0
0,858.1541,327.3696,-0,-91.6684,0
0,860.0125,327.5717,-0,-91.8724,0
0,861.8721,327.7726,-0,-92.0766,0
0,863.7331,327.9722,-0,-92.2811,0
0,865.5953,328.1707,-0,-92.4858,0
0,867.4589,328.3681,-0,-92.6908,0
0,869.3237,328.5642,-0,-92.896,0
0,871.1898,328.7591,-0,-93.1014,0
0,873.0572,328.9529,-0,-93.3071,0
0,874.9259,329.1454,-0,-93.513,0
0,876.7958,329.3368,-0,-93.7191,0
0,878.6671,329.527,-0,-93.9255,0
0,880.5396,329.716,-0,-94.1321,0
0,882.4134,329.9038,-0,-94.339,0
0,884.2884,330.0904,-0,-94.5461,0
0,886.1648,330.2759,-0,-94.7534,0
0,888.0424,330.4601,-0,-94.961,0
0,889.9213,330.6432,-0,-95.1688,0
0,891.8015,330.825,-0,-95.3768,0
0,893.683,331.0057,-0,-95.5851,0
0,895.5657,331.1852,-0,-95.7937,0
0,897.4498,331.3635,-0,-96.0025,0
0,899.335,331.5406,-0,-96.2115,0
0,901.2216,331.7165,-0,-96.4208,0
0,903.1094,331.8912,-0,-96.6303,0
0,904.9985,332.0648,-0,-96.84,0
0,906.8889,332.2371,-0,-97.05,0
0,908.7806,332.4083,-0,-97.2603,0
0,910.6735,332.5782,-0,-97.4708,0
0,912.5677,332.747,-0,-97.6815,0
0,914.4631,332.9146,-0,-97.8925,0
0,916.3598,333.081,-0,-98.1037,0
0,918.2578,333.2462,-0,-98.3152,0
0,920.1571,333.4102,-0,-98.5269,0
0,922.0576,333.573,-0,-98.7389,0
0,923.9593,333.7346,-0,-98.9511,0
0,925.8624,333.8951,-0,-99.1636,0
0,927.7667,334.0543,-0,-99.3763,0
0,929.6723,334.2123,-0,-99.5893,0
0,931.5791,334.3692,-0,-99.8025,0
0,933.4872,334.5249,-0,-100.0159,0
0,935.3965,334.6793,-0,-100.2297,0
0,937.3071,334.8326,-0,-100.4436,0
0,939.219,334.9847,-0,-100.6578,0
0,941.1321,335.1356,-0,-100.8723,0
0,943.0465,335.2853,-0,-101.087,0
0,944.9621,335.4338,-0,-101.302,0
0,946.879,335.5811,-0,-101.5172,0
0,948.7972,335.7272,-0,-101.7327,0
0,950.7166,335.8721,-0,-101.9484,0
0,952.6372,336.0158,-0,-102.1644,0
0,954.5591,336.1584,-0,-102.3807,0
0,956.4823,336.2997,-0,-102.5972,0
0,958.4067,336.4398,-0,-102.8139,0
0,960.3324,336.5788,-0,-103.0309,0
0,962.2593,336.7165,-0,-103.2482,0
0,964.1874,336.8531,-0,-103.4657,0
0,966.1168,336.9884,-0,-103.6835,0
0,968.0475,337.1226,-0,-103.9015,0
0,969.9794,337.2556,-0,-104.1198,0
0,971.9125,337.3873,-0,-104.3384,0
0,973.8469,337.5179,-0,-104.5572,0
0,975.7825,337.6473,-0,-104.7762,0
0,977.7194,337.7754,-0,-104.9956,0
0,979.6575,337.9024,-0,-105.2151,0
0,981.5969,338.0282,-0,-105.435,0
0,983.5375,338.1528,-0,-105.6551,0
0,985.4793,338.2762,-0,-105.8755,0
0,987.4224,338.3984,-0,-106.0961,0
0,989.3667,338.5194,-0,-106.317,0
0,991.3122,338.6392,-0,-106.5381,0
0,993.259,338.7578,-0,-106.7596,0
0,995.2071,338.8752,-0,-106.9812,0
0,997.1563,338.9914,-0,-107.2032,0
0,999.1068,339.1064,-0,-107.4254,0
0,1001.0586,339.2202,-0,-107.6479,0
0,1003.0115,339.3328,-0,-107.8706,0
0,1004.9657,339.4442,-0,-108.0936,0
0,1006.9212,339.5544,-0,-108.3169,0
0,1008.8778,339.6634,-0,-108.5404,0
0,1010.8357,339.7712,-0,-108.7642,0
0,1012.7948,339.8778,-0,-108.9883,0
0,1014.7552,339.9832,-0,-109.2126,0
0,1016.7167,340.0874,-0,-109.4372,0
0,1018.6796,340.1904,-0,-109.6621,0
0,1020.6436,340.2922,-0,-109.8872,0
0,1022.6088,340.3928,-0,-110.1126,0
0,1024.5753,340.4922,-0,-110.3383,0
0,1026.543,340.5904,-0,-110.5643,0
0,1028.5119,340.6874,-0,-110.7905,0
0,1030.4821,340.7832,-0,-111.017,0
0,1032.4535,340.8778,-0,-111.2437,0
0,1034.4261,340.9712,-0,-111.4708,0
0,1036.3999,341.0634,-0,-111.6981,0
0,1038.3749,341.1544,-0,-111.9256,0
0,1040.3512,341.2442,-0,-112.1535,0
0,1042.3286,341.3328,-0,-112.3816,0
0,1044.3073,341.4202,-0,-112.61,0
0,1046.2872,341.5064,-0,-112.8387,0
0,1048.2683,341.5914,-0,-113.0676,0
0,1050.2507,341.6751,-0,-113.2968,0
0,1052.2342,341.7577,-0,-113.5263,0
0,1054.219,341.8391,-0,-113.7561,0
0,1056.2049,341.9192,-0,-113.9861,0
0,1058.1921,341.9982,-0,-114.2164,0
0,1060.1805,342.076,-0,-114.447,0
0,1062.1701,342.1525,-0,-114.6779,0
0,1064.1609,342.2279,-0,-114.9091,0
0,1066.153,342.302,-0,-115.1405,0
0,1068.1462,342.375,-0,-115.3722,0
0,1070.1406,342.4467,-0,-115.6042,0
0,1072.1363,342.5172,-0,-115.8365,0
0,1074.1331,342.5866,-0,-116.069,0
0,1076.1312,342.6547,-0,-116.3018,0
0,1078.1304,342.7216,-0,-116.535,0
0,1080.1309,342.7873,-0,-116.7683,0
0,1082.1326,342.8518,-0,-117.002,0
0,1084.1354,342.9151,-0,-117.236,0
0,1086.1395,342.9772,-0,-117.4702,0
0,1088.1447,343.0381,-0,-117.7047,0
0,1090.1512,343.0978,-0,-117.9395,0
0,1092.1589,343.1562,-0,-118.1746,0
0,1094.1677,343.2135,-0,-118.41,0
0,1096.1778,343.2696,-0,-118.6456,0
0,1098.189,343.3244,-0,-118.8816,0
0,1100.2015,343.3781,-0,-119.1178,0
0,1102.2151,343.4305,-0,-119.3543,0
0,1104.2299,343.4817,-0,-119.5911,0
0,1106.246,343.5317,-0,-119.8282,0
0,1108.2632,343.5806,-0,-120.0656,0
0,1110.2816,343.6282,-0,-120.3032,0
0,1112.3012,343.6746,-0,-120.5412,0
0,1114.322,343.7197,-0,-120.7794,0
0,1116.344,343.7637,-0,-121.018,0
0,1118.3671,343.8065,-0,-121.2568,0
0,1120.3915,343.8481,-0,-121.4959,0
0,1122.417,343.8884,-0,-121.7353,0
0,1124.4437,343.9275,-0,-121.975,0
0,1126.4717,343.9655,-0,-122.2149,0
0,1128.5007,344.0022,-0,-122.4552,0
0,1130.531,344.0377,-0,-122.6958,0
0,1132.5625,344.072,-0,-122.9366,0
0,1134.5951,344.1051,-0,-123.1778,0
0,1136.6289,344.137,-0,-123.4192,0
0,1138.6639,344.1677,-0,-123.6609,0
0,1140.7001,344.1971,-0,-123.9029,0
0,1142.7375,344.2254,-0,-124.1453,0
0,1144.776,344.2524,-0,-124.3879,0
0,1146.8157,344.2782,-0,-124.6308,0
0,1148.8566,344.3029,-0,-124.874,0
0,1150.8987,344.3263,-0,-125.1175,0
0,1152.9419,344.3485,-0,-125.3613,0
0,1154.9863,344.3694,-0,-125.6054,0
0,1157.0319,344.3892,-0,-125.8498,0
0,1159.0787,344.4078,-0,-126.0945,0
0,1161.1266,344.4251,-0,-126.3395,0
0,1163.1757,344.4412,-0,-126.5848,0
0,1165.226,344.4561,-0,-126.8303,0
0,1167.2774,344.4699,-0,-127.0762,0
0,1169.33,344.4823,-0,-127.3224,0
0,1171.3838,344.4936,-0,-127.5689,0
0,1173.4387,344.5037,-0,-127.8157,0
0,1175.4948,344.5125,-0,-128.0628,0
0,1177.5521,344.5202,-0,-128.3102,0
0,1179.6105,344.5266,-0,-128.5579,0
0,1181.6701,344.5318,-0,-128.8059,0
0,1183.7308,344.5358,-0,-129.0542,0
0,1185.7928,344.5386,-0,-129.3028,0
0,1187.8558,344.5402,-0,-129.5517,0
0,1189.9201,344.5405,-0,-129.8009,0
0,1191.9855,344.5396,-0,-130.0504,0
0,1194.052,344.5376,-0,-130.3002,0
0,1196.1197,344.5343,-0,-130.5503,0
0,1198.1886,344.5298,-0,-130.8008,0
0,1200.2586,344.524,-0,-131.0515,0
0,1202.3298,344.5171,-0,-131.3026,0
0,1204.4021,344.5089,-0,-131.5539,0
0,1206.4756,344.4996,-0,-131.8056,0
0,1208.5503,344.489,-0,-132.0576,0
0,1210.626,344.4772,-0,-132.3098,0
0,1212.703,344.4641,-0,-132.5624,0
0,1214.7811,344.4499,-0,-132.8153,0
0,1216.8603,344.4344,-0,-133.0685,0
0,1218.9407,344.4178,-0,-133.3221,0
0,1221.0222,344.3999,-0,-133.5759,0
0,1223.1049,344.3808,-0,-133.83,0
0,1225.1887,344.3604,-0,-134.0845,0
0,1227.2737,344.3389,-0,-134.3392,0
0,1229.3598,344.3161,-0,-134.5943,0
0,1231.4471,344.2921,-0,-134.8497,0
0,1233.5355,344.2669,-0,-135.1054,0
0,1235.625,344.2405,-0,-135.3614,0
0,1237.7157,344.2129,-0,-135.6178,0
0,1239.8075,344.184,-0,-135.8744,0
0,1241.9005,344.1539,-0,-136.1314,0
0,1243.9946,344.1226,-0,-136.3887,0
0,1246.0899,344.0901,-0,-136.6463,0
0,1248.1862,344.0564,-0,-136.9042,0
0,1250.2837,344.0214,-0,-137.1624,0
0,1252.3824,343.9853,-0,-137.4209,0
0,1254.4822,343.9479,-0,-137.6798,0
0,1256.5831,343.9092,-0,-137.939,0
0,1258.6851,343.8694,-0,-138.1985,0
0,1260.7883,343.8284,-0,-138.4583,0
0,1262.8926,343.7861,-0,-138.7185,0
0,1264.9981,343.7426,-0,-138.9789,0
0,1267.1046,343.6979,-0,-139.2397,0
0,1269.2123,343.6519,-0,-139.5008,0
0,1271.3212,343.6048,-0,-139.7622,0
0,1273.4311,343.5564,-0,-140.024,0
0,1275.5422,343.5068,-0,-140.286,0
0,1277.6544,343.4559,-0,-140.5484,0
0,1279.7678,343.4039,-0,-140.8111,0
0,1281.8822,343.3506,-0,-141.0742,0
0,1283.9978,343.2961,-0,-141.3375,0
0,1286.1145,343.2404,-0,-141.6012,0
0,1288.2323,343.1835,-0,-141.8652,0
0,1290.3512,343.1253,-0,-142.1296,0
0,1292.4713,343.0659,-0,-142.3942,0
0,1294.5925,343.0053,-0,-142.6592,0
0,1296.7148,342.9435,-0,-142.9245,0
0,1298.8382,342.8804,-0,-143.1902,0
0,1300.9627,342.8161,-0,-143.4562,0
0,1303.0884,342.7506,-0,-143.7225,0
0,1305.2151,342.6839,-0,-143.9891,0
0,1307.343,342.6159,-0,-144.256,0
0,1309.472,342.5467,-0,-144.5233,0
0,1311.6021,342.4763,-0,-144.7909,0
0,1313.7333,342.4047,-0,-145.0589,0
0,1315.8656,342.3319,-0,-145.3272,0
0,1317.999,342.2578,-0,-145.5958,0
0,1320.1336,342.1825,-0,-145.8647,0
0,1322.2692,342.1059,-0,-146.134,0
0,1324.406,342.0282,-0,-146.4036,0
0,1326.5438,341.9492,-0,-146.6735,0
0,1328.6828,341.869,-0,-146.9438,0
0,1330.8229,341.7876,-0,-147.2144,0
0,1332.9641,341.7049,-0,-147.4853,0
0,1335.1063,341.621,-0,-147.7566,0
0,1337.2497,341.5359,-0,-148.0282,0
0,1339.3942,341.4496,-0,-148.3002,0
0,1341.5398,341.362,-0,-148.5724,0
0,1343.6864,341.2732,-0,-148.8451,0
0,1345.8342,341.1832,-0,-149.118,0
0,1347.9831,341.0919,-0,-149.3913,0
0,1350.1331,340.9994,-0,-149.6649,0
0,1352.2841,340.9057,-0,-149.9389,0
0,1354.4363,340.8108,-0,-150.2132,0
0,1356.5896,340.7146,-0,-150.4879,0
0,1358.7439,340.6173,-0,-150.7628,0
0,1360.8994,340.5186,-0,-151.0382,0
0,1363.0559,340.4188,-0,-151.3138,0
0,1365.2135,340.3177,-0,-151.5898,0
0,1367.3722,340.2154,-0,-151.8662,0
0,1369.5321,340.1119,-0,-152.1429,0
0,1371.693,340.0071,-0,-152.4199,0
0,1373.8549,339.9011,-0,-152.6973,0
0,1376.018,339.7939,-0,-152.975,0
0,1378.1822,339.6854,-0,-153.253,0
0,1380.3474,339.5757,-0,-153.5315,0
0,1382.5137,339.4648,-0,-153.8102,0
0,1384.6812,339.3527,-0,-154.0893,0
0,1386.8496,339.2393,-0,-154.3687,0
0,1389.0192,339.1247,-0,-154.6485,0
0,1391.1899,339.0088,-0,-154.9286,0
0,1393.3616,338.8918,-0,-155.2091,0
0,1395.5344,338.7735,-0,-155.4899,0
0,1397.7083,338.6539,-0,-155.7711,0
0,1399.8833,338.5332,-0,-156.0526,0
0,1402.0594,338.4112,-0,-156.3345,0
0,1404.2365,338.288,-0,-156.6167,0
0,1406.4147,338.1635,-0,-156.8993,0
0,1408.594,338.0378,-0,-157.1822,0
0,1410.7743,337.9109,-0,-157.4655,0
0,1412.9557,337.7827,-0,-157.7491,0
0,1415.1382,337.6533,-0,-158.0331,0
0,1417.3218,337.5227,-0,-158.3174,0
0,1419.5064,337.3908,-0,-158.6021,0
0,1421.6921,337.2578,-0,-158.8871,0
0,1423.8789,337.1234,-0,-159.1725,0
0,1426.0668,336.9879,-0,-159.4582,0
0,1428.2557,336.8511,-0,-159.7443,0
0,1430.4456,336.7131,-0,-160.0307,0
0,1432.6367,336.5738,-0,-160.3175,0
0,1434.8288,336.4333,-0,-160.6047,0
0,1437.0219,336.2916,-0,-160.8922,0
0,1439.2162,336.1486,-0,-161.18,0
0,1441.4115,336.0044,-0,-161.4682,0
0,1443.6078,335.859,-0,-161.7568,0
0,1445.8052,335.7123,-0,-162.0457,0
0,1448.0037,335.5644,-0,-162.335,0
0,1450.2032,335.4153,-0,-162.6247,0
0,1452.4038,335.2649,-0,-162.9147,0
0,1454.6055,335.1133,-0,-163.205,0
0,1456.8082,334.9604,-0,-163.4958,0
0,1459.0119,334.8063,-0,-163.7869,0
0,1461.2167,334.651,-0,-164.0783,0
0,1463.4226,334.4945,-0,-164.3701,0
0,1465.6295,334.3367,-0,-164.6623,0
0,1467.8375,334.1776,-0,-164.9548,0
0,1470.0465,334.0174,-0,-165.2477,0
0,1472.2566,333.8559,-0,-165.5409,0
0,1474.4677,333.6931,-0,-165.8346,0
0,1476.6799,333.5291,-0,-166.1285,0
0,1478.8931,333.3639,-0,-166.4229,0
0,1481.1073,333.1975,-0,-166.7176,0
0,1483.3226,333.0298,-0,-167.0127,0
0,1485.539,332.8608,-0,-167.3081,0
0,1487.7564,332.6907,-0,-167.6039,0
0,1489.9748,332.5193,-0,-167.9001,0
0,1492.1943,332.3466,-0,-168.1966,0
0,1494.4148,332.1727,-0,-168.4935,0
0,1496.6364,331.9976,-0,-168.7908,0
0,1498.859,331.8212,-0,-169.0884,0
0,1501.0826,331.6436,-0,-169.3864,0
0,1503.3073,331.4648,-0,-169.6848,0
0,1505.533,331.2847,-0,-169.9836,0
0,1507.7598,331.1034,-0,-170.2827,0
0,1509.9876,330.9208,-0,-170.5822,0
0,1512.2164,330.737,-0,-170.882,0
0,1514.4463,330.552,-0,-171.1823,0
0,1516.6772,330.3657,-0,-171.4829,0
0,1518.9091,330.1782,-0,-171.7838,0
0,1521.142,329.9894,-0,-172.0852,0
0,1523.376,329.7994,-0,-172.3869,0
0,1525.6111,329.6081,-0,-172.689,0
0,1527.8471,329.4156,-0,-172.9915,0
0,1530.0842,329.2219,-0,-173.2943,0
0,1532.3223,329.0269,-0,-173.5975,0
0,1534.5614,328.8307,-0,-173.9011,0
0,1536.8016,328.6333,-0,-174.2051,0
0,1539.0427,328.4345,-0,-174.5094,0
0,1541.2849,328.2346,-0,-174.8141,0
0,1543.5282,328.0334,-0,-175.1192,0
0,1545.7724,327.831,-0,-175.4247,0
0,1548.0177,327.6273,-0,-175.7305,0
0,1550.264,327.4224,-0,-176.0368,0
0,1552.5113,327.2162,-0,-176.3434,0
0,1554.7596,327.0088,-0,-176.6504,0
0,1557.009,326.8002,-0,-176.9577,0
0,1559.2593,326.5903,-0,-177.2655,0
0,1561.5107,326.3792,-0,-177.5736,0
0,1563.7631,326.1668,-0,-177.8821,0
0,1566.0165,325.9532,-0,-178.191,0
0,1568.2709,325.7383,-0,-178.5002,0
0,1570.5264,325.5222,-0,-178.8099,0
0,1572.7828,325.3048,-0,-179.1199,0
0,1575.0403,325.0862,-0,-179.4304,0
0,1577.2987,324.8664,-0,-179.7412,0
0,1579.5582,324.6453,-0,-180.0523,0
0,1581.8187,324.423,-0,-180.3639,0
0,1584.0802,324.1994,-0,-180.6759,0
0,1586.3427,323.9746,-0,-180.9882,0
0,1588.6062,323.7485,-0,-181.3009,0
0,1590.8707,323.5212,-0,-181.614,0
0,1593.1363,323.2926,-0,-181.9275,0
0,1595.4028,323.0628,-0,-182.2414,0
0,1597.6703,322.8317,-0,-182.5557,0
0,1599.9388,322.5994,-0,-182.8704,0
0,1602.2084,322.3659,-0,-183.1854,0
0,1604.4789,322.1311,-0,-183.5009,0
0,1606.7504,321.895,-0,-183.8167,0
0,1609.023,321.6577,-0,-184.1329,0
0,1611.2965,321.4192,-0,-184.4495,0
0,1613.571,321.1794,-0,-184.7665,0
0,1615.8465,320.9383,-0,-185.0839,0
0,1618.123,320.6961,-0,-185.4017,0
0,1620.4006,320.4525,-0,-185.7199,0
